Src_Player_Id,First_Deposit_Date,First_Deposit_Channel,First_Deposit_Method,First_Deposit_Amount
16253283,NULL,NULL,NULL,NULL
14897878,NULL,NULL,NULL,NULL
15304401,NULL,NULL,NULL,NULL
16768343,NULL,NULL,NULL,NULL
13848390,NULL,NULL,NULL,NULL
14989639,NULL,NULL,NULL,NULL
17219159,NULL,NULL,NULL,NULL
17832756,NULL,NULL,NULL,NULL
16592841,NULL,NULL,NULL,NULL
18362486,2020-12-13 16:30:55,Online,VISA,50
12722077,NULL,NULL,NULL,NULL
17398291,2020-10-09 19:03:12,Online,PaysafecardViaSC,50
17543416,NULL,NULL,NULL,NULL
13847347,NULL,NULL,NULL,NULL
13295608,2019-07-27 08:38:56,Online,MC,50
16818463,NULL,NULL,NULL,NULL
15196922,NULL,NULL,NULL,NULL
17635940,NULL,NULL,NULL,NULL
20628405,2021-06-25 15:49:46,Online,PaysafecardViaSC,25
16579323,NULL,NULL,NULL,NULL
18336190,NULL,NULL,NULL,NULL
13809365,NULL,NULL,NULL,NULL
15792942,NULL,NULL,NULL,NULL
16075234,NULL,NULL,NULL,NULL
17418030,NULL,NULL,NULL,NULL
14914473,2020-02-06 20:46:21,Online,MC,200
13211233,NULL,NULL,NULL,NULL
17285592,2020-11-29 14:11:21,Online,MAESTRO,100
13755934,2019-10-24 16:00:05,Online,MC,25
13243313,NULL,NULL,NULL,NULL
13241540,2019-07-24 11:09:00,Online,VISA,25
13927548,NULL,NULL,NULL,NULL
14790156,NULL,NULL,NULL,NULL
17035407,NULL,NULL,NULL,NULL
17217474,NULL,NULL,NULL,NULL
14397198,NULL,NULL,NULL,NULL
15015967,NULL,NULL,NULL,NULL
13901932,NULL,NULL,NULL,NULL
14563457,2019-12-15 19:27:07,Online,VISA,38
17011607,NULL,NULL,NULL,NULL
14927718,NULL,NULL,NULL,NULL
19832622,NULL,NULL,NULL,NULL
17031017,NULL,NULL,NULL,NULL
16299096,NULL,NULL,NULL,NULL
12379475,NULL,NULL,NULL,NULL
16651906,NULL,NULL,NULL,NULL
16536925,2020-07-31 18:24:54,Online,VISA,30
15398530,NULL,NULL,NULL,NULL
15572260,NULL,NULL,NULL,NULL
16074682,NULL,NULL,NULL,NULL
13812323,2019-11-27 13:45:45,Retail,RetailDeposit,60
14505401,NULL,NULL,NULL,NULL
17367497,2020-10-08 11:17:54,Retail,RetailDeposit,10
16478218,2020-07-25 11:28:43,Retail,RetailDeposit,20
17240615,NULL,NULL,NULL,NULL
15465675,NULL,NULL,NULL,NULL
16757090,NULL,NULL,NULL,NULL
15834290,NULL,NULL,NULL,NULL
15034033,NULL,NULL,NULL,NULL
13283701,2019-07-23 08:48:51,Online,MC,25
13319561,NULL,NULL,NULL,NULL
17240412,NULL,NULL,NULL,NULL
15697035,NULL,NULL,NULL,NULL
15886407,NULL,NULL,NULL,NULL
14618204,NULL,NULL,NULL,NULL
13646700,NULL,NULL,NULL,NULL
19221633,NULL,NULL,NULL,NULL
17486481,NULL,NULL,NULL,NULL
14717077,NULL,NULL,NULL,NULL
13681071,2021-06-16 11:30:36,Online,VISA,50
12542135,NULL,NULL,NULL,NULL
20810533,2021-07-11 14:50:42,Online,MC,50
18051011,NULL,NULL,NULL,NULL
13835051,NULL,NULL,NULL,NULL
14871047,2020-02-02 08:54:41,Retail,RetailDeposit,1100
15883405,NULL,NULL,NULL,NULL
15637818,NULL,NULL,NULL,NULL
16746191,NULL,NULL,NULL,NULL
19273042,2021-04-22 18:25:18,Online,PaysafecardViaSC,25
16190789,NULL,NULL,NULL,NULL
18224321,NULL,NULL,NULL,NULL
20239518,NULL,NULL,NULL,NULL
17337810,NULL,NULL,NULL,NULL
14859275,NULL,NULL,NULL,NULL
17741447,NULL,NULL,NULL,NULL
15083501,2020-03-05 11:37:07,Online,VISA,50
13284415,NULL,NULL,NULL,NULL
13185168,2021-06-20 09:05:35,Online,MC,25
14805957,2020-01-20 21:37:39,Online,VISA,333
13248730,NULL,NULL,NULL,NULL
14519081,2019-12-10 07:40:03,Online,MC,25
18238335,NULL,NULL,NULL,NULL
14470634,NULL,NULL,NULL,NULL
17947792,NULL,NULL,NULL,NULL
14950519,NULL,NULL,NULL,NULL
17637835,NULL,NULL,NULL,NULL
15326166,NULL,NULL,NULL,NULL
14980994,NULL,NULL,NULL,NULL
13615632,2019-10-02 00:42:36,Online,MC,200
13836037,NULL,NULL,NULL,NULL
15177467,NULL,NULL,NULL,NULL
17390665,NULL,NULL,NULL,NULL
17213461,NULL,NULL,NULL,NULL
16522054,NULL,NULL,NULL,NULL
15847206,NULL,NULL,NULL,NULL
14639662,NULL,NULL,NULL,NULL
13844271,2019-11-06 19:38:05,Online,VISA,30
13982146,NULL,NULL,NULL,NULL
15631100,NULL,NULL,NULL,NULL
14865735,NULL,NULL,NULL,NULL
16251833,2020-12-03 08:29:33,Retail,RetailDeposit,10
13813961,NULL,NULL,NULL,NULL
16284450,2020-07-08 09:28:45,Retail,RetailDeposit,10
16243586,2020-07-03 18:06:48,Retail,RetailDeposit,10
20504043,NULL,NULL,NULL,NULL
15833220,NULL,NULL,NULL,NULL
16147003,NULL,NULL,NULL,NULL
14952929,NULL,NULL,NULL,NULL
17988329,NULL,NULL,NULL,NULL
15120397,2020-03-11 19:39:01,Online,PaysafecardViaSC,25
15404735,NULL,NULL,NULL,NULL
12664854,NULL,NULL,NULL,NULL
14626277,NULL,NULL,NULL,NULL
13148307,NULL,NULL,NULL,NULL
13684853,NULL,NULL,NULL,NULL
16434230,NULL,NULL,NULL,NULL
17179075,NULL,NULL,NULL,NULL
17823645,NULL,NULL,NULL,NULL
16686231,NULL,NULL,NULL,NULL
20138770,2021-05-06 14:05:22,Online,PaysafecardViaSC,50
13237539,NULL,NULL,NULL,NULL
16764764,2020-08-23 07:02:40,Online,PaysafecardViaSC,50
17375180,NULL,NULL,NULL,NULL
13509973,NULL,NULL,NULL,NULL
14559863,2019-12-16 16:41:53,Online,VISA,50
15675891,NULL,NULL,NULL,NULL
15069605,NULL,NULL,NULL,NULL
13331419,NULL,NULL,NULL,NULL
18364997,2020-12-13 19:28:34,Online,MC,25
15100073,NULL,NULL,NULL,NULL
18108839,NULL,NULL,NULL,NULL
16400097,NULL,NULL,NULL,NULL
16154760,NULL,NULL,NULL,NULL
15902410,NULL,NULL,NULL,NULL
17983939,NULL,NULL,NULL,NULL
14548382,2019-12-13 16:35:49,Online,VISA,80
13242300,NULL,NULL,NULL,NULL
14504676,2021-04-28 12:40:12,Online,MC,25
17248565,2020-09-25 21:45:04,Online,VISA,100
13320793,NULL,NULL,NULL,NULL
16193202,2020-06-28 09:34:42,Online,VISA,25
14653291,NULL,NULL,NULL,NULL
14787491,NULL,NULL,NULL,NULL
16799727,NULL,NULL,NULL,NULL
13334978,NULL,NULL,NULL,NULL
13799460,NULL,NULL,NULL,NULL
13251661,NULL,NULL,NULL,NULL
15219797,NULL,NULL,NULL,NULL
13968177,2019-12-01 19:05:04,Online,VISA,150
13339785,NULL,NULL,NULL,NULL
14564751,NULL,NULL,NULL,NULL
12770429,NULL,NULL,NULL,NULL
17494337,NULL,NULL,NULL,NULL
17853456,NULL,NULL,NULL,NULL
16509301,NULL,NULL,NULL,NULL
17035052,NULL,NULL,NULL,NULL
16292004,2020-07-08 18:03:33,Online,PaysafecardViaSC,100
20662135,NULL,NULL,NULL,NULL
15389717,NULL,NULL,NULL,NULL
13279764,NULL,NULL,NULL,NULL
19825032,2021-04-09 14:02:17,Retail,RetailDeposit,10
16073557,NULL,NULL,NULL,NULL
16541874,2020-08-01 09:06:38,Retail,RetailDeposit,15
16535424,2020-08-01 07:37:56,Retail,RetailDeposit,20
20157203,NULL,NULL,NULL,NULL
15209733,NULL,NULL,NULL,NULL
14722118,NULL,NULL,NULL,NULL
14933613,NULL,NULL,NULL,NULL
17339606,NULL,NULL,NULL,NULL
13301625,2019-07-29 08:54:26,Online,PaysafecardViaSC,25
13971533,NULL,NULL,NULL,NULL
15016627,NULL,NULL,NULL,NULL
13872620,NULL,NULL,NULL,NULL
16618905,NULL,NULL,NULL,NULL
13847803,NULL,NULL,NULL,NULL
13762489,NULL,NULL,NULL,NULL
20100294,NULL,NULL,NULL,NULL
17755502,NULL,NULL,NULL,NULL
15548654,NULL,NULL,NULL,NULL
20239300,2021-05-20 12:57:54,Online,VISA,50
12806499,NULL,NULL,NULL,NULL
16789915,2020-08-25 09:13:37,Online,PaysafecardViaSC,50
17284203,NULL,NULL,NULL,NULL
13735792,NULL,NULL,NULL,NULL
13828374,2019-11-04 18:38:51,Online,VISA,200
16497062,NULL,NULL,NULL,NULL
15286769,NULL,NULL,NULL,NULL
13491551,NULL,NULL,NULL,NULL
20476400,2021-06-11 11:05:41,Online,MC,25
12448607,NULL,NULL,NULL,NULL
13861466,NULL,NULL,NULL,NULL
13619337,NULL,NULL,NULL,NULL
15583318,NULL,NULL,NULL,NULL
15773707,NULL,NULL,NULL,NULL
14899705,NULL,NULL,NULL,NULL
12982918,2019-05-16 14:20:36,Online,MC,30
14595341,NULL,NULL,NULL,NULL
20010217,2021-04-24 10:59:46,Retail,RetailDeposit,20
12735687,2019-03-26 16:30:24,Online,VISA,50
13387075,NULL,NULL,NULL,NULL
13279256,2019-07-25 16:50:05,Online,PaysafecardViaSC,25
13225599,NULL,NULL,NULL,NULL
14800810,NULL,NULL,NULL,NULL
17345261,NULL,NULL,NULL,NULL
15321543,NULL,NULL,NULL,NULL
13663210,NULL,NULL,NULL,NULL
15903888,NULL,NULL,NULL,NULL
13295272,NULL,NULL,NULL,NULL
15326545,2020-04-02 09:07:56,Online,VISA,100
14494577,NULL,NULL,NULL,NULL
13299204,NULL,NULL,NULL,NULL
13257745,NULL,NULL,NULL,NULL
18391496,NULL,NULL,NULL,NULL
13903452,NULL,NULL,NULL,NULL
13153763,NULL,NULL,NULL,NULL
17155710,NULL,NULL,NULL,NULL
13935972,2019-11-19 19:36:01,Online,VISA,80
13868794,NULL,NULL,NULL,NULL
14985386,NULL,NULL,NULL,NULL
17603778,NULL,NULL,NULL,NULL
16584983,2020-08-06 10:59:34,Retail,RetailDeposit,10
14744114,NULL,NULL,NULL,NULL
16668313,2020-08-19 11:10:57,Retail,RetailDeposit,30
16672682,2020-08-15 12:48:48,Retail,RetailDeposit,10
20768094,NULL,NULL,NULL,NULL
15699853,NULL,NULL,NULL,NULL
17069905,NULL,NULL,NULL,NULL
14944033,NULL,NULL,NULL,NULL
14958189,NULL,NULL,NULL,NULL
18224902,2020-12-10 15:08:17,Online,PaysafecardViaSC,25
13903650,NULL,NULL,NULL,NULL
13611845,NULL,NULL,NULL,NULL
14768507,NULL,NULL,NULL,NULL
14762287,NULL,NULL,NULL,NULL
13378454,NULL,NULL,NULL,NULL
16664883,NULL,NULL,NULL,NULL
18100722,NULL,NULL,NULL,NULL
20678777,NULL,NULL,NULL,NULL
14838038,NULL,NULL,NULL,NULL
18472431,2020-12-22 12:48:01,Online,VISA,50
14998031,NULL,NULL,NULL,NULL
16235008,2020-07-02 20:47:08,Online,VISA,50
20137870,NULL,NULL,NULL,NULL
13239787,NULL,NULL,NULL,NULL
13181316,2019-06-21 06:10:10,Online,VISA,50
15831818,NULL,NULL,NULL,NULL
15315595,NULL,NULL,NULL,NULL
13407374,NULL,NULL,NULL,NULL
16090626,2020-06-17 09:02:59,Online,PaysafecardViaSC,25
15281699,NULL,NULL,NULL,NULL
16203932,NULL,NULL,NULL,NULL
13599182,NULL,NULL,NULL,NULL
15819274,NULL,NULL,NULL,NULL
15003805,NULL,NULL,NULL,NULL
15281670,NULL,NULL,NULL,NULL
13523040,2019-11-05 15:42:37,Online,MC,50
14973950,NULL,NULL,NULL,NULL
20178728,2021-05-11 14:05:17,Retail,RetailDeposit,20
14769936,2020-01-15 17:39:19,Online,MC,80
12451556,NULL,NULL,NULL,NULL
12817550,2019-04-14 09:41:55,Online,PaysafecardViaSC,25
12684277,NULL,NULL,NULL,NULL
13184892,NULL,NULL,NULL,NULL
16112513,NULL,NULL,NULL,NULL
14963002,NULL,NULL,NULL,NULL
13514474,NULL,NULL,NULL,NULL
14561227,NULL,NULL,NULL,NULL
18044022,NULL,NULL,NULL,NULL
14845369,2020-01-26 13:15:52,Online,VISA,200
13472723,NULL,NULL,NULL,NULL
18827651,NULL,NULL,NULL,NULL
15633776,NULL,NULL,NULL,NULL
17286899,NULL,NULL,NULL,NULL
14500343,NULL,NULL,NULL,NULL
16380652,NULL,NULL,NULL,NULL
17285062,NULL,NULL,NULL,NULL
17022777,2020-09-10 14:25:46,Online,VISA,100
13315258,NULL,NULL,NULL,NULL
15695239,NULL,NULL,NULL,NULL
16618189,NULL,NULL,NULL,NULL
16560031,2020-10-02 16:50:30,Retail,RetailDeposit,600
13699615,NULL,NULL,NULL,NULL
17267236,2020-09-27 15:29:26,Retail,RetailDeposit,20
16216990,2020-07-01 07:48:18,Retail,RetailDeposit,100
20287267,NULL,NULL,NULL,NULL
15327627,NULL,NULL,NULL,NULL
13446444,NULL,NULL,NULL,NULL
14952771,NULL,NULL,NULL,NULL
14930582,NULL,NULL,NULL,NULL
17858000,2020-11-12 13:44:52,Online,PaysafecardViaSC,25
13610016,NULL,NULL,NULL,NULL
12620388,NULL,NULL,NULL,NULL
13366811,NULL,NULL,NULL,NULL
13312799,NULL,NULL,NULL,NULL
13428836,NULL,NULL,NULL,NULL
17769449,NULL,NULL,NULL,NULL
17649515,NULL,NULL,NULL,NULL
20578311,NULL,NULL,NULL,NULL
13888130,NULL,NULL,NULL,NULL
13655485,2019-10-10 12:47:55,Online,PaysafecardViaSC,50
13880688,NULL,NULL,NULL,NULL
18340808,2020-12-12 01:07:24,Online,VISA,50
17115282,NULL,NULL,NULL,NULL
17876644,NULL,NULL,NULL,NULL
13162600,2019-06-16 07:21:52,Retail,RetailDeposit,50
17017421,NULL,NULL,NULL,NULL
15294405,NULL,NULL,NULL,NULL
17657053,NULL,NULL,NULL,NULL
14786222,2020-01-17 21:07:01,Online,VISA,25
13379755,NULL,NULL,NULL,NULL
13395426,NULL,NULL,NULL,NULL
16171585,NULL,NULL,NULL,NULL
15836368,NULL,NULL,NULL,NULL
17919060,NULL,NULL,NULL,NULL
15376970,NULL,NULL,NULL,NULL
13527861,2019-10-08 11:28:40,Online,VISA,50
17289946,NULL,NULL,NULL,NULL
17833287,2020-11-09 18:17:56,Online,MC,30
13385039,2019-08-21 20:09:06,Online,VISA,25
13930724,NULL,NULL,NULL,NULL
13947214,2019-11-21 14:24:12,Online,MC,25
17288378,NULL,NULL,NULL,NULL
15691752,NULL,NULL,NULL,NULL
15109737,NULL,NULL,NULL,NULL
12534590,NULL,NULL,NULL,NULL
16735627,NULL,NULL,NULL,NULL
13918783,NULL,NULL,NULL,NULL
17805329,NULL,NULL,NULL,NULL
13393703,2019-08-24 10:15:31,Online,VISA,100
20538682,NULL,NULL,NULL,NULL
13602461,NULL,NULL,NULL,NULL
18220956,NULL,NULL,NULL,NULL
17149500,NULL,NULL,NULL,NULL
14899883,NULL,NULL,NULL,NULL
14859657,NULL,NULL,NULL,NULL
13832022,NULL,NULL,NULL,NULL
14874005,2020-01-31 10:29:58,Online,VISA,85
15830224,NULL,NULL,NULL,NULL
15339399,NULL,NULL,NULL,NULL
16684471,NULL,NULL,NULL,NULL
16739001,2020-08-21 17:31:13,Retail,RetailDeposit,10
14554878,NULL,NULL,NULL,NULL
16409499,2020-07-19 10:01:03,Retail,RetailDeposit,10
14947593,2020-02-12 12:23:15,Retail,RetailDeposit,200
15218266,NULL,NULL,NULL,NULL
15699597,NULL,NULL,NULL,NULL
17387066,NULL,NULL,NULL,NULL
15120917,NULL,NULL,NULL,NULL
17812497,NULL,NULL,NULL,NULL
15831928,2020-05-18 09:45:10,Online,VISA,25
15315119,NULL,NULL,NULL,NULL
14702709,NULL,NULL,NULL,NULL
14836656,NULL,NULL,NULL,NULL
12738467,NULL,NULL,NULL,NULL
13407951,NULL,NULL,NULL,NULL
13257077,NULL,NULL,NULL,NULL
20227502,NULL,NULL,NULL,NULL
17149877,NULL,NULL,NULL,NULL
14470285,NULL,NULL,NULL,NULL
14784431,2020-01-17 20:14:50,Online,PaysafecardViaSC,50
13360944,NULL,NULL,NULL,NULL
18477797,2020-12-22 19:20:21,Online,VISA,50
17307487,NULL,NULL,NULL,NULL
13798941,NULL,NULL,NULL,NULL
13793523,2019-10-30 12:42:43,Online,PaysafecardViaSC,500
18003300,NULL,NULL,NULL,NULL
15494743,NULL,NULL,NULL,NULL
13835149,NULL,NULL,NULL,NULL
20789894,2021-07-09 15:19:09,Online,PaysafecardViaSC,25
13918863,NULL,NULL,NULL,NULL
18019004,NULL,NULL,NULL,NULL
17699950,NULL,NULL,NULL,NULL
15835951,NULL,NULL,NULL,NULL
17758292,NULL,NULL,NULL,NULL
13526027,NULL,NULL,NULL,NULL
12551647,2019-02-17 10:32:22,Online,VISA,25
16063563,NULL,NULL,NULL,NULL
20270343,2021-05-19 16:09:43,Online,VISA,34
13093950,2019-05-29 07:38:26,Online,VISA,25
13121097,NULL,NULL,NULL,NULL
13205075,2020-11-17 23:09:50,Online,MC,25
13447115,NULL,NULL,NULL,NULL
13348542,NULL,NULL,NULL,NULL
18921109,NULL,NULL,NULL,NULL
17273386,NULL,NULL,NULL,NULL
15011965,NULL,NULL,NULL,NULL
14859330,NULL,NULL,NULL,NULL
16684710,NULL,NULL,NULL,NULL
13074394,2019-05-23 17:39:01,Online,VISA,100
16029323,NULL,NULL,NULL,NULL
14499247,NULL,NULL,NULL,NULL
13414789,NULL,NULL,NULL,NULL
17951773,NULL,NULL,NULL,NULL
15044537,NULL,NULL,NULL,NULL
15553304,NULL,NULL,NULL,NULL
17767303,NULL,NULL,NULL,NULL
13787357,2019-10-29 21:10:34,Online,MC,100
17728510,NULL,NULL,NULL,NULL
15633439,NULL,NULL,NULL,NULL
18976174,NULL,NULL,NULL,NULL
16744631,2020-08-21 10:51:55,Retail,RetailDeposit,10
13529773,NULL,NULL,NULL,NULL
16674419,2020-08-16 15:35:29,Retail,RetailDeposit,20
16604461,2020-08-15 07:30:50,Retail,RetailDeposit,100
20558055,NULL,NULL,NULL,NULL
15212000,NULL,NULL,NULL,NULL
13669915,NULL,NULL,NULL,NULL
15225224,NULL,NULL,NULL,NULL
18463015,NULL,NULL,NULL,NULL
16748493,2020-08-30 08:07:07,Online,PaysafecardViaSC,25
15308495,NULL,NULL,NULL,NULL
12345421,NULL,NULL,NULL,NULL
13472924,NULL,NULL,NULL,NULL
16027241,NULL,NULL,NULL,NULL
13358712,NULL,NULL,NULL,NULL
13261530,NULL,NULL,NULL,NULL
17815879,NULL,NULL,NULL,NULL
20637010,NULL,NULL,NULL,NULL
15904817,NULL,NULL,NULL,NULL
13952080,2021-01-14 08:01:01,Online,PaysafecardViaSC,50
15561221,NULL,NULL,NULL,NULL
18403065,2020-12-16 16:01:34,Online,VISA,50
17268970,NULL,NULL,NULL,NULL
13477347,NULL,NULL,NULL,NULL
14861708,2020-01-29 07:45:32,Online,MC,110
16021849,NULL,NULL,NULL,NULL
15790248,NULL,NULL,NULL,NULL
13452175,NULL,NULL,NULL,NULL
18330840,2020-12-20 19:28:24,Online,PaysafecardViaSC,25
16032526,NULL,NULL,NULL,NULL
13150511,NULL,NULL,NULL,NULL
15522387,NULL,NULL,NULL,NULL
15768196,NULL,NULL,NULL,NULL
17131765,NULL,NULL,NULL,NULL
15299383,NULL,NULL,NULL,NULL
14845549,2020-01-26 13:50:03,Online,VISA,470
14502050,NULL,NULL,NULL,NULL
20757994,2021-07-06 07:57:58,Retail,RetailDeposit,10
16200916,2021-04-21 12:28:33,Online,VISA,105
14832608,NULL,NULL,NULL,NULL
14988679,2020-02-19 14:46:42,Online,VISA,25
14979320,NULL,NULL,NULL,NULL
16010617,NULL,NULL,NULL,NULL
13768848,NULL,NULL,NULL,NULL
17829369,NULL,NULL,NULL,NULL
16353244,NULL,NULL,NULL,NULL
13245776,NULL,NULL,NULL,NULL
16822480,NULL,NULL,NULL,NULL
17585888,2020-10-23 21:58:40,Online,MC,600
15479003,NULL,NULL,NULL,NULL
15240526,NULL,NULL,NULL,NULL
14879982,NULL,NULL,NULL,NULL
14616743,NULL,NULL,NULL,NULL
15810657,NULL,NULL,NULL,NULL
12406788,NULL,NULL,NULL,NULL
15210779,NULL,NULL,NULL,NULL
13951694,2019-11-22 15:26:57,Online,VISA,40
14793270,NULL,NULL,NULL,NULL
15433450,NULL,NULL,NULL,NULL
18232843,NULL,NULL,NULL,NULL
17186134,2020-09-19 14:34:55,Retail,RetailDeposit,10
13525209,NULL,NULL,NULL,NULL
19381537,2021-03-05 10:05:03,Retail,RetailDeposit,30
16158948,2020-06-24 10:27:40,Retail,RetailDeposit,15
19749963,NULL,NULL,NULL,NULL
15720567,NULL,NULL,NULL,NULL
16326731,NULL,NULL,NULL,NULL
14917071,NULL,NULL,NULL,NULL
18425192,NULL,NULL,NULL,NULL
13276164,2019-07-20 14:52:42,Online,MC,25
14426303,NULL,NULL,NULL,NULL
12705578,NULL,NULL,NULL,NULL
14664959,NULL,NULL,NULL,NULL
14687081,NULL,NULL,NULL,NULL
13521329,NULL,NULL,NULL,NULL
16438638,NULL,NULL,NULL,NULL
17391726,NULL,NULL,NULL,NULL
19394814,NULL,NULL,NULL,NULL
15625805,NULL,NULL,NULL,NULL
12761213,2019-04-04 10:29:06,Online,PaysafecardViaSC,50
12556191,NULL,NULL,NULL,NULL
18695602,2021-01-08 17:13:18,Online,PaysafecardViaSC,50
17505315,NULL,NULL,NULL,NULL
13261189,NULL,NULL,NULL,NULL
14917049,2020-02-08 14:47:59,Retail,RetailDeposit,50
17543230,NULL,NULL,NULL,NULL
15650818,NULL,NULL,NULL,NULL
13945903,NULL,NULL,NULL,NULL
20264242,2021-05-21 13:18:53,Online,MC,25
16456900,NULL,NULL,NULL,NULL
14786954,NULL,NULL,NULL,NULL
15999992,NULL,NULL,NULL,NULL
16416286,NULL,NULL,NULL,NULL
17531032,NULL,NULL,NULL,NULL
15007546,NULL,NULL,NULL,NULL
17412313,2020-10-11 03:49:58,Online,MC,60
15126285,NULL,NULL,NULL,NULL
18360354,2020-12-17 22:54:07,Online,VISA,50
12506874,2019-02-11 17:53:45,Online,VISA,25
13829683,NULL,NULL,NULL,NULL
13933390,2019-11-19 14:05:15,Online,VISA,25
17014698,NULL,NULL,NULL,NULL
12544430,NULL,NULL,NULL,NULL
14495172,NULL,NULL,NULL,NULL
12993626,NULL,NULL,NULL,NULL
15159118,NULL,NULL,NULL,NULL
14702512,NULL,NULL,NULL,NULL
14531650,NULL,NULL,NULL,NULL
17904370,2020-11-15 13:00:13,Online,MC,500
13336826,NULL,NULL,NULL,NULL
20705409,NULL,NULL,NULL,NULL
14834599,NULL,NULL,NULL,NULL
14852738,NULL,NULL,NULL,NULL
17155410,NULL,NULL,NULL,NULL
15882190,NULL,NULL,NULL,NULL
17759105,NULL,NULL,NULL,NULL
14982991,2020-02-18 14:50:17,Online,VISA,100
13845891,NULL,NULL,NULL,NULL
15712200,NULL,NULL,NULL,NULL
15264605,NULL,NULL,NULL,NULL
17274139,2020-09-28 09:52:02,Retail,RetailDeposit,10
13832552,NULL,NULL,NULL,NULL
17251744,2020-09-26 08:58:00,Retail,RetailDeposit,10
17165338,2020-09-19 17:43:28,Retail,RetailDeposit,20
20703385,NULL,NULL,NULL,NULL
15210791,NULL,NULL,NULL,NULL
13380215,NULL,NULL,NULL,NULL
15717757,NULL,NULL,NULL,NULL
16418956,NULL,NULL,NULL,NULL
14721396,2020-01-08 18:25:46,Online,VISA,25
13599458,NULL,NULL,NULL,NULL
13140668,NULL,NULL,NULL,NULL
14913414,NULL,NULL,NULL,NULL
15850585,NULL,NULL,NULL,NULL
16251381,NULL,NULL,NULL,NULL
13219688,NULL,NULL,NULL,NULL
17517730,NULL,NULL,NULL,NULL
18103131,NULL,NULL,NULL,NULL
14830292,NULL,NULL,NULL,NULL
13810018,2019-11-01 20:49:47,Online,VISA,50
12390817,NULL,NULL,NULL,NULL
20297251,2021-05-22 14:17:11,Online,VISA,50
17357967,NULL,NULL,NULL,NULL
13821567,NULL,NULL,NULL,NULL
13679530,2019-10-13 21:26:26,Online,MC,500
18235955,NULL,NULL,NULL,NULL
15354650,NULL,NULL,NULL,NULL
13978746,NULL,NULL,NULL,NULL
20185413,2021-05-15 18:35:20,Online,VISA,25
13444902,NULL,NULL,NULL,NULL
17045966,NULL,NULL,NULL,NULL
15964130,NULL,NULL,NULL,NULL
17711183,NULL,NULL,NULL,NULL
14997134,NULL,NULL,NULL,NULL
13875952,NULL,NULL,NULL,NULL
12819393,2020-02-19 19:00:46,Online,MC,30
15095196,NULL,NULL,NULL,NULL
13797122,2021-03-13 10:04:08,Online,MC,26
12456159,2019-09-04 15:25:23,Online,VISA,40
13275287,NULL,NULL,NULL,NULL
13439777,2019-09-05 09:28:35,Online,VISA,25
16201683,NULL,NULL,NULL,NULL
16143991,NULL,NULL,NULL,NULL
16611446,NULL,NULL,NULL,NULL
14776773,NULL,NULL,NULL,NULL
17592523,NULL,NULL,NULL,NULL
14738700,NULL,NULL,NULL,NULL
16754316,NULL,NULL,NULL,NULL
17605700,2020-10-25 13:12:35,Online,VISA,41
14610100,NULL,NULL,NULL,NULL
18454100,NULL,NULL,NULL,NULL
13659948,NULL,NULL,NULL,NULL
17256503,NULL,NULL,NULL,NULL
15093496,NULL,NULL,NULL,NULL
17012751,NULL,NULL,NULL,NULL
17452010,NULL,NULL,NULL,NULL
16852662,2020-10-27 18:12:06,Online,VISA,80
16408438,NULL,NULL,NULL,NULL
15210191,NULL,NULL,NULL,NULL
14881913,NULL,NULL,NULL,NULL
16349623,2020-07-13 10:37:39,Retail,RetailDeposit,10
14867266,NULL,NULL,NULL,NULL
16841795,2020-08-30 14:02:07,Retail,RetailDeposit,100
17972265,2020-11-20 15:18:32,Retail,RetailDeposit,300
20278182,NULL,NULL,NULL,NULL
15238414,NULL,NULL,NULL,NULL
16821267,NULL,NULL,NULL,NULL
15771012,NULL,NULL,NULL,NULL
15035115,NULL,NULL,NULL,NULL
13923750,2019-11-17 22:36:26,Online,MoneyBookersViaSC,25
12385462,NULL,NULL,NULL,NULL
12838776,NULL,NULL,NULL,NULL
14825750,NULL,NULL,NULL,NULL
14717397,NULL,NULL,NULL,NULL
15050399,NULL,NULL,NULL,NULL
13946084,NULL,NULL,NULL,NULL
20440981,NULL,NULL,NULL,NULL
18011076,NULL,NULL,NULL,NULL
15914761,NULL,NULL,NULL,NULL
20584226,2021-07-06 06:04:43,Online,VISA,50
13223824,NULL,NULL,NULL,NULL
17997398,2021-04-20 13:49:36,Online,VISA,50
19604191,NULL,NULL,NULL,NULL
17277852,NULL,NULL,NULL,NULL
14935017,2020-02-10 15:17:51,Online,MAESTRO,25
16437516,NULL,NULL,NULL,NULL
14990166,NULL,NULL,NULL,NULL
13401165,NULL,NULL,NULL,NULL
15490225,2020-04-16 15:12:41,Online,VISA,25
16189173,NULL,NULL,NULL,NULL
14487805,NULL,NULL,NULL,NULL
13916698,NULL,NULL,NULL,NULL
18493570,NULL,NULL,NULL,NULL
15827875,NULL,NULL,NULL,NULL
17195397,NULL,NULL,NULL,NULL
13280820,2019-07-22 09:31:59,Online,VISA,200
13661482,NULL,NULL,NULL,NULL
18098293,2021-07-05 18:19:05,Online,MC,50
13657424,2019-10-10 19:35:54,Online,VISA,60
13233182,NULL,NULL,NULL,NULL
16371186,2020-07-15 15:29:51,Online,MC,25
13205595,NULL,NULL,NULL,NULL
17653568,NULL,NULL,NULL,NULL
16149491,NULL,NULL,NULL,NULL
14755355,NULL,NULL,NULL,NULL
18424550,NULL,NULL,NULL,NULL
